,id,title,content,cluster
94265,104939,營收：遠昇(3089)6月營收2346萬元，月增率25.94%，年增率27.51%,遠昇(3089)自結107年6月營收2346萬4000元，和上個月的1863萬元相較，增加金額為483萬4000元，較上月增加25.94%，和106年同月的1840萬2000元相較，增加金額為506萬2000元，較106年同月增加27.51%。<BR> 累計107年1-6月營收1億1404萬6000元，和106年同期的1億192萬9000元相較，增加金額為1211萬7000元，較106年同期增加11.89%。,6
94266,104940,營收：是方(6561)6月營收1億9467萬元，月增率2.61%，年增率13.41%,是方(6561)自結107年6月營收1億9467萬5000元，和上個月的1億8972萬3000元相較，增加金額為495萬2000元，較上月增加2.61%，和106年同月的1億7165萬1000元相較，增加金額為2302萬4000元，較106年同月增加13.41%。<BR> 累計107年1-6月營收11億1573萬7000元，和106年同期的10億2609萬5000元相較，增加金額為8964萬2000元，較106年同期增加8.74%。,6
94267,104941,遠昇 107年6月營收2346萬、年增27.51%,"遠昇(3089)6月營收資料(單位千元) 當月本年累計營收23,464114,046去年同期18,402101,929增減5,06212,117增減百分比27.51%11.89%",6
94268,104942,是方 107年6月營收1.95億、年增13.41%,"是方(6561)6月營收資料(單位千元) 當月本年累計營收194,6751,115,737去年同期171,6511,026,095增減23,02489,642增減百分比13.41%8.74%",6
94303,104978,營收：晶睿(3454)6月營收5億733萬元，月增率9.99%，年增率-11.04%,晶睿(3454)自結107年6月營收5億733萬5000元，和上個月的4億6124萬6000元相較，增加金額為4608萬9000元，較上月增加9.99%，和106年同月的5億7027萬3000元相較，減少金額為6293萬8000元，較106年同月減少11.04%。<BR> 累計107年1-6月營收24億8317萬3000元，和106年同期的28億3633萬9000元相較，減少金額為3億5316萬6000元，較106年同期減少12.45%。,6
94431,105115,聯上發 107年6月營收2070萬、年減88.55%,"聯上發(2537)6月營收資料(單位千元) <BR> 當月 本年累計 營收 20,704 1,273,821 去年同期 180,851 181,153 增減 -160,147 1,092,668 增減百分比 -88.55% 603.17% 備註:本年累計營收較去年同期大幅增加，主要係認列桃園房屋/土地出售收入之故。",6
94432,105116,達威 107年6月營收753萬、年增8.45%,"達威(5432)6月營收資料(單位千元) <BR> 當月 本年累計 營收 7,531 40,509 去年同期 6,944 43,829 增減 587 -3,320 增減百分比 8.45% -7.57%",6
94433,105117,全新 107年6月營收1.73億、年減8.06%,"全新(2455)6月營收資料(單位千元) <BR> 當月 本年累計 營收 172,834 1,115,106 去年同期 187,978 1,056,404 增減 -15,144 58,702 增減百分比 -8.06% 5.56%",6
94434,105118,晶睿 107年6月營收5.07億、年減11.04%,"晶睿(3454)6月營收資料(單位千元) <BR> 當月 本年累計 營收 507,335 2,483,173 去年同期 570,273 2,836,339 增減 -62,938 -353,166 增減百分比 -11.04% -12.45%",6
94435,105119,鈊象 107年6月營收2.51億、年減9.53%,"鈊象(3293)6月營收資料(單位千元) <BR> 當月 本年累計 營收 250,975 1,459,016 去年同期 277,399 1,643,588 增減 -26,424 -184,572 增減百分比 -9.53% -11.23%",6
94457,105147,營收：全新(2455)6月營收1億7283萬元，月增率 -9.06%，年增率 -8.06%,全新(2455)自結107年6月營收1億7283萬4000元，和上個月的1億9006萬2000元相較，減少金額為1722萬8000元，較上月減少9.06%，和106年同月的1億8797萬8000元相較，減少金額為1514萬4000元，較106年同月減少8.06%。<BR> 累計107年1-6月營收11億1510萬6000元，和106年同期的10億5640萬4000元相較，增加金額為5870萬2000元，較106年同期增加5.56%。,6
94550,105240,營收：瑞昱(2379)6月營收36億1955萬元，月增率-4.21%，年增率12.44%,瑞昱(2379)自結107年6月營收36億1955萬元，和上個月的37億7881萬2000元相較，減少金額為1億5926萬2000元，較上月減少4.21%，和106年同月的32億1904萬7000元相較，增加金額為4億50萬3000元，較106年同月增加12.44%。<BR> 累計107年1-6月營收217億7825萬9000元，和106年同期的199億3496萬元相較，增加金額為18億4329萬9000元，較106年同期增加9.25%。,6
94593,105303,瑞昱 107年6月營收36.20億、年增12.44%,"瑞昱(2379)6月營收資料(單位千元) <BR> 當月 本年累計 營收 3,619,550 21,778,259 去年同期 3,219,047 19,934,960 增減 400,503 1,843,299 增減百分比 12.44% 9.25% 備註:無",6
94861,105580,豪展 107年6月營收9037萬、年增4.08%,"豪展(4735)6月營收資料(單位千元) 當月本年累計營收90,379521,460去年同期86,835507,609增減3,54413,851增減百分比4.08%2.73%",6
94870,105589,泰福-KY 107年6月營收0萬,泰福-KY(6541)6月營收資料(單位千元) 當月本年累計營收00去年同期00增減00增減百分比--%--% 備註:本公司各類產品尚在研發階段，故目前無營業收入,6
94871,105590,營收：豪展(4735)6月營收9037萬元，月增率3.79%，年增率4.08%,豪展醫療(4735)自結107年6月營收9037萬9000元，和上個月的8707萬1000元相較，增加金額為330萬8000元，較上月增加3.79%，和106年同月的8683萬5000元相較，增加金額為354萬4000元，較106年同月增加4.08%。<BR> 累計107年1-6月營收5億2146萬元，和106年同期的5億760萬9000元相較，增加金額為1385萬1000元，較106年同期增加2.73%。,6
94903,105623,營收：江興鍛(4528)6月營收2億4192萬元，月增率16.51%，年增率1.98%,江興鍛(4528)自結107年6月營收2億4192萬7000元，和上個月的2億763萬4000元相較，增加金額為3429萬3000元，較上月增加16.51%，和106年同月的2億3723萬9000元相較，增加金額為468萬8000元，較106年同月增加1.98%。<BR> 累計107年1-6月營收14億195萬8000元，和106年同期的12億1817萬2000元相較，增加金額為1億8378萬6000元，較106年同期增加15.09%。,6
94910,105630,江興鍛 107年6月營收2.42億、年增1.98%,"江興鍛(4528)6月營收資料(單位千元) 當月本年累計營收241,9271,401,958去年同期237,2391,218,172增減4,688183,786增減百分比1.98%15.09%",6
94916,105636,營收：益張(8342)6月營收1億1345萬元，月增率7.16%，年增率32.91%,益張(8342)自結107年6月營收1億1345萬9000元，和上個月的1億587萬8000元相較，增加金額為758萬1000元，較上月增加7.16%，和106年同月的8536萬8000元相較，增加金額為2809萬1000元，較106年同月增加32.91%。<BR> 累計107年1-6月營收6億6542萬1000元，和106年同期的9億376萬8000元相較，減少金額為2億3834萬7000元，較106年同期減少26.37%。,6
94917,105637,營收：熱映(3373)6月營收6506萬元，月增率-7.24%，年增率3.09%,熱映(3373)自結107年6月營收6506萬8000元，和上個月的7014萬8000元相較，減少金額為508萬元，較上月減少7.24%，和106年同月的6311萬7000元相較，增加金額為195萬1000元，較106年同月增加3.09%。<BR> 累計107年1-6月營收4億1574萬4000元，和106年同期的3億8540萬6000元相較，增加金額為3033萬8000元，較106年同期增加7.87%。,6
94919,105639,熱映 107年6月營收6506萬、年增3.09%,"熱映(3373)6月營收資料(單位千元) 當月本年累計營收65,068415,744去年同期63,117385,406增減1,95130,338增減百分比3.09%7.87%",6
94920,105640,益張 107年6月營收1.13億、年增32.91%,"益張(8342)6月營收資料(單位千元) 當月本年累計營收113,459665,421去年同期85,368903,768增減28,091-238,347增減百分比32.91%-26.37%",6
94921,105641,台聯櫃 107年6月營收682萬、年減0.25%,"台聯櫃(5601)6月營收資料(單位千元) 當月本年累計營收6,82940,567去年同期6,84639,947增減-17620增減百分比-0.25%1.55%",6
94930,105651,營收：全國(9937)6月營收19億5191萬元，月增率-2.02%，年增率26.00%,全國(9937)自結107年6月營收19億5191萬4000元，和上個月的19億9222萬1000元相較，減少金額為4030萬7000元，較上月減少2.02%，和106年同月的15億4913萬5000元相較，增加金額為4億277萬9000元，較106年同月增加26.00%。<BR> 累計107年1-6月營收109億7271萬8000元，和106年同期的94億7233萬2000元相較，增加金額為15億38萬6000元，較106年同期增加15.84%。,6
94931,105652,營收：阿瘦(8443)6月營收1億1929萬元，月增率-27.04%，年增率16.95%,阿瘦(8443)自結107年6月營收1億1929萬7000元，和上個月的1億6351萬1000元相較，減少金額為4421萬4000元，較上月減少27.04%，和106年同月的1億201萬1000元相較，增加金額為1728萬6000元，較106年同月增加16.95%。<BR> 累計107年1-6月營收8億4689萬8000元，和106年同期的7億9578萬6000元相較，增加金額為5111萬2000元，較106年同期增加6.42%。,6
94933,105654,全國 107年6月營收19.52億、年增26.00%,"全國(9937)6月營收資料(單位千元) 當月本年累計營收1,951,91410,972,718去年同期1,549,1359,472,332增減402,7791,500,386增減百分比26.00%15.84%",6
94934,105655,阿瘦 107年6月營收1.19億、年增16.95%,"阿瘦(8443)6月營收資料(單位千元) 當月本年累計營收119,297846,898去年同期102,011795,786增減17,28651,112增減百分比16.95%6.42%",6
94979,105701,潤隆 107年6月營收13.72億、年增388.30%,"潤隆(1808)6月營收資料(單位千元) 當月本年累計營收1,372,3118,526,928去年同期281,0381,227,711增減1,091,2737,299,217增減百分比388.30%594.54% 備註:本月營收相較去年同期當月及累計增加達50%以上，主要係本公司營建收入較去年同期當月及累計增加所致。",6
95128,105851,營收：邑錡(7402)6月營收4455萬元，月增率15.63%，年增率-29.52%,邑錡(7402)自結107年6月營收4455萬元，和上個月的3852萬7000元相較，增加金額為602萬3000元，較上月增加15.63%，和106年同月的6320萬8000元相較，減少金額為1865萬8000元，較106年同月減少29.52%。<BR> 累計107年1-6月營收2億2452萬1000元，和106年同期的2億7910萬元相較，減少金額為5457萬9000元，較106年同期減少19.56%。,6
95130,105853,邑錡 107年6月營收4455萬、年減29.52%,"邑錡(7402)6月營收資料(單位千元) 當月本年累計營收44,550224,521去年同期63,208279,100增減-18,658-54,579增減百分比-29.52%-19.56%",6
95138,105861,營收：華通(2313)6月營收36億2220萬元，月增率6.91%，年增率-6.98%,華通(2313)自結107年6月營收36億2220萬元，和上個月的33億8805萬6000元相較，增加金額為2億3414萬4000元，較上月增加6.91%，和106年同月的38億9412萬6000元相較，減少金額為2億7192萬6000元，較106年同月減少6.98%。<BR> 累計107年1-6月營收214億8749萬7000元，和106年同期的220億7937萬6000元相較，減少金額為5億9187萬9000元，較106年同期減少2.68%。,6
95139,105862,營收：華孚(6235)6月營收2億9880萬元，月增率-0.52%，年增率20.80%,華孚(6235)自結107年6月營收2億9880萬8000元，和上個月的3億38萬3000元相較，減少金額為157萬5000元，較上月減少0.52%，和106年同月的2億4735萬2000元相較，增加金額為5145萬6000元，較106年同月增加20.80%。<BR> 累計107年1-6月營收17億2861萬1000元，和106年同期的13億8279萬9000元相較，增加金額為3億4581萬2000元，較106年同期增加25.01%。,6
95141,105864,華通 107年6月營收36.22億、年減6.98%,"華通(2313)6月營收資料(單位千元) 當月本年累計營收3,622,20021,487,497去年同期3,894,12622,079,376增減-271,926-591,879增減百分比-6.98%-2.68%",6
95142,105865,華孚 107年6月營收2.99億、年增20.80%,"華孚(6235)6月營收資料(單位千元) 當月本年累計營收298,8081,728,611去年同期247,3521,382,799增減51,456345,812增減百分比20.80%25.01%",6
95145,105868,聚鼎 107年6月營收1.63億、年增25.33%,"聚鼎(6224)6月營收資料(單位千元) <BR> 當月 本年累計 營收 162,749 889,163 去年同期 129,859 745,938 增減 32,890 143,225 增減百分比 25.33% 19.20%",6
95146,105869,南帝 107年6月營收12.08億、年增48.95%,"南帝(2108)6月營收資料(單位千元) <BR> 當月 本年累計 營收 1,207,701 6,352,429 去年同期 810,816 5,552,332 增減 396,885 800,097 增減百分比 48.95% 14.41%",6
95147,105870,營收：傳奇(4994)6月營收5680萬元，月增率-32.85%，年增率-23.52%,傳奇(4994)自結107年6月營收5680萬2000元，和上個月的8459萬7000元相較，減少金額為2779萬5000元，較上月減少32.85%，和106年同月的7426萬9000元相較，減少金額為1746萬7000元，較106年同月減少23.52%。<BR> 累計107年1-6月營收4億2470萬8000元，和106年同期的4億6582萬7000元相較，減少金額為4111萬9000元，較106年同期減少8.83%。,6
95156,105879,聯亞 107年6月營收1.22億、年減28.46%,"聯亞(3081)6月營收資料(單位千元) 當月本年累計營收122,2661,080,282去年同期170,898855,202增減-48,632225,080增減百分比-28.46%26.32%",6
95158,105881,營收：遠昇(3089)更正6月營收3394萬元，月增率82.22%，年增率84.49%,遠昇(3089)自結107年6月營收3394萬9000元，和上個月的1863萬元相較，增加金額為1531萬9000元，較上月增加82.22%，和106年同月的1840萬2000元相較，增加金額為1554萬7000元，較106年同月增加84.49%。<BR> 累計107年1-6月營收1億2453萬1000元，和106年同期的1億192萬9000元相較，增加金額為2260萬2000元，較106年同期增加22.17%。,6
